2024-12-18 18:35:27 [main] INFO  r.i.calculator.CalculatorApplication - Application start
2024-12-18 18:46:45 [http-nio-8081-exec-3] INFO  r.i.c.a.s.CalculateCreditService - Final rate calculation completed. Final rate: 16.00
2024-12-18 18:46:45 [http-nio-8081-exec-3] INFO  r.i.c.a.s.CalculateCreditService - Calculating monthly payment annuity. Remaining debt: 142192.08, Principal: 300000.0, Annual rate: 16.00, Months: 18, Current date: 2025-10-18
2024-12-18 18:46:45 [http-nio-8081-exec-3] INFO  r.i.c.a.s.CalculateCreditService - Monthly payment annuity calculation completed. Result: Total Payment: 18856.93, Interest Payment: 1895.89, Debt Payment: 16961.04
2024-12-18 18:46:45 [http-nio-8081-exec-3] INFO  r.i.c.a.s.CalculateCreditService - Calculating final rate
2024-12-18 18:46:45 [http-nio-8081-exec-3] INFO  r.i.c.a.s.CalculateCreditService - Final rate calculation completed. Final rate: 16.00
2024-12-18 18:46:45 [http-nio-8081-exec-3] INFO  r.i.c.a.s.CalculateCreditService - Calculating monthly payment annuity. Remaining debt: 125231.04, Principal: 300000.0, Annual rate: 16.00, Months: 18, Current date: 2025-11-18
2024-12-18 18:46:45 [http-nio-8081-exec-3] INFO  r.i.c.a.s.CalculateCreditService - Monthly payment annuity calculation completed. Result: Total Payment: 18856.93, Interest Payment: 1669.75, Debt Payment: 17187.18
2024-12-18 18:46:45 [http-nio-8081-exec-3] INFO  r.i.c.a.s.CalculateCreditService - Calculating final rate
2024-12-18 18:46:45 [http-nio-8081-exec-3] INFO  r.i.c.a.s.CalculateCreditService - Final rate calculation completed. Final rate: 16.00
2024-12-18 18:46:45 [http-nio-8081-exec-3] INFO  r.i.c.a.s.CalculateCreditService - Calculating monthly payment annuity. Remaining debt: 108043.86, Principal: 300000.0, Annual rate: 16.00, Months: 18, Current date: 2025-12-18
2024-12-18 18:46:45 [http-nio-8081-exec-3] INFO  r.i.c.a.s.CalculateCreditService - Monthly payment annuity calculation completed. Result: Total Payment: 18856.93, Interest Payment: 1440.58, Debt Payment: 17416.35
2024-12-18 18:46:45 [http-nio-8081-exec-3] INFO  r.i.c.a.s.CalculateCreditService - Calculating final rate
2024-12-18 18:46:45 [http-nio-8081-exec-3] INFO  r.i.c.a.s.CalculateCreditService - Final rate calculation completed. Final rate: 16.00
2024-12-18 18:46:45 [http-nio-8081-exec-3] INFO  r.i.c.a.s.CalculateCreditService - Calculating monthly payment annuity. Remaining debt: 90627.51, Principal: 300000.0, Annual rate: 16.00, Months: 18, Current date: 2026-01-18
2024-12-18 18:46:45 [http-nio-8081-exec-3] INFO  r.i.c.a.s.CalculateCreditService - Monthly payment annuity calculation completed. Result: Total Payment: 18856.93, Interest Payment: 1208.37, Debt Payment: 17648.56
2024-12-18 18:46:45 [http-nio-8081-exec-3] INFO  r.i.c.a.s.CalculateCreditService - Calculating final rate
2024-12-18 18:46:45 [http-nio-8081-exec-3] INFO  r.i.c.a.s.CalculateCreditService - Final rate calculation completed. Final rate: 16.00
2024-12-18 18:46:45 [http-nio-8081-exec-3] INFO  r.i.c.a.s.CalculateCreditService - Calculating monthly payment annuity. Remaining debt: 72978.95, Principal: 300000.0, Annual rate: 16.00, Months: 18, Current date: 2026-02-18
2024-12-18 18:46:45 [http-nio-8081-exec-3] INFO  r.i.c.a.s.CalculateCreditService - Monthly payment annuity calculation completed. Result: Total Payment: 18856.93, Interest Payment: 973.05, Debt Payment: 17883.88
2024-12-18 18:46:45 [http-nio-8081-exec-3] INFO  r.i.c.a.s.CalculateCreditService - Calculating final rate
2024-12-18 18:46:45 [http-nio-8081-exec-3] INFO  r.i.c.a.s.CalculateCreditService - Final rate calculation completed. Final rate: 16.00
2024-12-18 18:46:45 [http-nio-8081-exec-3] INFO  r.i.c.a.s.CalculateCreditService - Calculating monthly payment annuity. Remaining debt: 55095.07, Principal: 300000.0, Annual rate: 16.00, Months: 18, Current date: 2026-03-18
2024-12-18 18:46:45 [http-nio-8081-exec-3] INFO  r.i.c.a.s.CalculateCreditService - Monthly payment annuity calculation completed. Result: Total Payment: 18856.93, Interest Payment: 734.60, Debt Payment: 18122.33
2024-12-18 18:46:45 [http-nio-8081-exec-3] INFO  r.i.c.a.s.CalculateCreditService - Calculating final rate
2024-12-18 18:46:45 [http-nio-8081-exec-3] INFO  r.i.c.a.s.CalculateCreditService - Final rate calculation completed. Final rate: 16.00
2024-12-18 18:46:45 [http-nio-8081-exec-3] INFO  r.i.c.a.s.CalculateCreditService - Calculating monthly payment annuity. Remaining debt: 36972.74, Principal: 300000.0, Annual rate: 16.00, Months: 18, Current date: 2026-04-18
2024-12-18 18:46:45 [http-nio-8081-exec-3] INFO  r.i.c.a.s.CalculateCreditService - Monthly payment annuity calculation completed. Result: Total Payment: 18856.93, Interest Payment: 492.97, Debt Payment: 18363.96
2024-12-18 18:46:45 [http-nio-8081-exec-3] INFO  r.i.c.a.s.CalculateCreditService - Calculating final rate
2024-12-18 18:46:45 [http-nio-8081-exec-3] INFO  r.i.c.a.s.CalculateCreditService - Final rate calculation completed. Final rate: 16.00
2024-12-18 18:46:45 [http-nio-8081-exec-3] INFO  r.i.c.a.s.CalculateCreditService - Calculating monthly payment annuity. Remaining debt: 18608.78, Principal: 300000.0, Annual rate: 16.00, Months: 18, Current date: 2026-05-18
2024-12-18 18:46:45 [http-nio-8081-exec-3] INFO  r.i.c.a.s.CalculateCreditService - Monthly payment annuity calculation completed. Result: Total Payment: 18856.93, Interest Payment: 248.12, Debt Payment: 18608.81
2024-12-18 18:46:45 [http-nio-8081-exec-3] INFO  r.i.c.a.s.CalculateCreditService - Payment schedule calculation completed. Total payments count: 18
2024-12-18 18:46:45 [http-nio-8081-exec-3] INFO  r.i.c.a.s.CalculateCreditService - Successfully calculated credit: CreditDto(amount=300000.0, term=18, monthlyPayment=18856.93, rate=16.00, psk=7.00, isInsuranceEnabled=false, isSalaryClient=true, paymentSchedule=[PaymentScheduleElementDto(number=1, date=2024-12-18, totalPayment=18856.93, interestPayment=4000.00, debtPayment=14856.93, remainingDebt=285143.07), PaymentScheduleElementDto(number=2, date=2025-01-18, totalPayment=18856.93, interestPayment=3801.91, debtPayment=15055.02, remainingDebt=270088.05), PaymentScheduleElementDto(number=3, date=2025-02-18, totalPayment=18856.93, interestPayment=3601.17, debtPayment=15255.76, remainingDebt=254832.29), PaymentScheduleElementDto(number=4, date=2025-03-18, totalPayment=18856.93, interestPayment=3397.76, debtPayment=15459.17, remainingDebt=239373.12), PaymentScheduleElementDto(number=5, date=2025-04-18, totalPayment=18856.93, interestPayment=3191.64, debtPayment=15665.29, remainingDebt=223707.83), PaymentScheduleElementDto(number=6, date=2025-05-18, totalPayment=18856.93, interestPayment=2982.77, debtPayment=15874.16, remainingDebt=207833.67), PaymentScheduleElementDto(number=7, date=2025-06-18, totalPayment=18856.93, interestPayment=2771.12, debtPayment=16085.81, remainingDebt=191747.86), PaymentScheduleElementDto(number=8, date=2025-07-18, totalPayment=18856.93, interestPayment=2556.64, debtPayment=16300.29, remainingDebt=175447.57), PaymentScheduleElementDto(number=9, date=2025-08-18, totalPayment=18856.93, interestPayment=2339.30, debtPayment=16517.63, remainingDebt=158929.94), PaymentScheduleElementDto(number=10, date=2025-09-18, totalPayment=18856.93, interestPayment=2119.07, debtPayment=16737.86, remainingDebt=142192.08), PaymentScheduleElementDto(number=11, date=2025-10-18, totalPayment=18856.93, interestPayment=1895.89, debtPayment=16961.04, remainingDebt=125231.04), PaymentScheduleElementDto(number=12, date=2025-11-18, totalPayment=18856.93, interestPayment=1669.75, debtPayment=17187.18, remainingDebt=108043.86), PaymentScheduleElementDto(number=13, date=2025-12-18, totalPayment=18856.93, interestPayment=1440.58, debtPayment=17416.35, remainingDebt=90627.51), PaymentScheduleElementDto(number=14, date=2026-01-18, totalPayment=18856.93, interestPayment=1208.37, debtPayment=17648.56, remainingDebt=72978.95), PaymentScheduleElementDto(number=15, date=2026-02-18, totalPayment=18856.93, interestPayment=973.05, debtPayment=17883.88, remainingDebt=55095.07), PaymentScheduleElementDto(number=16, date=2026-03-18, totalPayment=18856.93, interestPayment=734.60, debtPayment=18122.33, remainingDebt=36972.74), PaymentScheduleElementDto(number=17, date=2026-04-18, totalPayment=18856.93, interestPayment=492.97, debtPayment=18363.96, remainingDebt=18608.78), PaymentScheduleElementDto(number=18, date=2026-05-18, totalPayment=18856.90, interestPayment=248.12, debtPayment=18608.78, remainingDebt=0)])
2024-12-18 18:46:45 [http-nio-8081-exec-3] INFO  r.i.c.a.c.CalculatorController - Successfully calculated credit: CreditDto(amount=300000.0, term=18, monthlyPayment=18856.93, rate=16.00, psk=7.00, isInsuranceEnabled=false, isSalaryClient=true, paymentSchedule=[PaymentScheduleElementDto(number=1, date=2024-12-18, totalPayment=18856.93, interestPayment=4000.00, debtPayment=14856.93, remainingDebt=285143.07), PaymentScheduleElementDto(number=2, date=2025-01-18, totalPayment=18856.93, interestPayment=3801.91, debtPayment=15055.02, remainingDebt=270088.05), PaymentScheduleElementDto(number=3, date=2025-02-18, totalPayment=18856.93, interestPayment=3601.17, debtPayment=15255.76, remainingDebt=254832.29), PaymentScheduleElementDto(number=4, date=2025-03-18, totalPayment=18856.93, interestPayment=3397.76, debtPayment=15459.17, remainingDebt=239373.12), PaymentScheduleElementDto(number=5, date=2025-04-18, totalPayment=18856.93, interestPayment=3191.64, debtPayment=15665.29, remainingDebt=223707.83), PaymentScheduleElementDto(number=6, date=2025-05-18, totalPayment=18856.93, interestPayment=2982.77, debtPayment=15874.16, remainingDebt=207833.67), PaymentScheduleElementDto(number=7, date=2025-06-18, totalPayment=18856.93, interestPayment=2771.12, debtPayment=16085.81, remainingDebt=191747.86), PaymentScheduleElementDto(number=8, date=2025-07-18, totalPayment=18856.93, interestPayment=2556.64, debtPayment=16300.29, remainingDebt=175447.57), PaymentScheduleElementDto(number=9, date=2025-08-18, totalPayment=18856.93, interestPayment=2339.30, debtPayment=16517.63, remainingDebt=158929.94), PaymentScheduleElementDto(number=10, date=2025-09-18, totalPayment=18856.93, interestPayment=2119.07, debtPayment=16737.86, remainingDebt=142192.08), PaymentScheduleElementDto(number=11, date=2025-10-18, totalPayment=18856.93, interestPayment=1895.89, debtPayment=16961.04, remainingDebt=125231.04), PaymentScheduleElementDto(number=12, date=2025-11-18, totalPayment=18856.93, interestPayment=1669.75, debtPayment=17187.18, remainingDebt=108043.86), PaymentScheduleElementDto(number=13, date=2025-12-18, totalPayment=18856.93, interestPayment=1440.58, debtPayment=17416.35, remainingDebt=90627.51), PaymentScheduleElementDto(number=14, date=2026-01-18, totalPayment=18856.93, interestPayment=1208.37, debtPayment=17648.56, remainingDebt=72978.95), PaymentScheduleElementDto(number=15, date=2026-02-18, totalPayment=18856.93, interestPayment=973.05, debtPayment=17883.88, remainingDebt=55095.07), PaymentScheduleElementDto(number=16, date=2026-03-18, totalPayment=18856.93, interestPayment=734.60, debtPayment=18122.33, remainingDebt=36972.74), PaymentScheduleElementDto(number=17, date=2026-04-18, totalPayment=18856.93, interestPayment=492.97, debtPayment=18363.96, remainingDebt=18608.78), PaymentScheduleElementDto(number=18, date=2026-05-18, totalPayment=18856.90, interestPayment=248.12, debtPayment=18608.78, remainingDebt=0)])
2024-12-18 19:30:58 [http-nio-8081-exec-9] INFO  r.i.c.a.c.CalculatorController - Received request to calculate loan offers
2024-12-18 19:30:58 [http-nio-8081-exec-9] INFO  r.i.c.api.service.LoanOfferService - Received request for loan offers: LoanStatementRequestDto(amount=300000.0, term=18, firstName=Ivan, lastName=Petrov, middleName=Sergeevich, email=ivan.petrov@example.com, birthdate=1990-05-15, passportSeries=1234, passportNumber=123456)
2024-12-18 19:30:58 [http-nio-8081-exec-9] INFO  r.i.c.a.s.CalculateCreditService - Calculating final rate. isSalaryClient: false, isInsuranceEnabled: false
2024-12-18 19:30:58 [http-nio-8081-exec-9] INFO  r.i.c.a.s.CalculateCreditService - Final rate calculation completed. Final rate: 21.00
2024-12-18 19:30:58 [http-nio-8081-exec-9] INFO  r.i.c.a.s.CalculateCreditService - Calculating monthly payment. Amount: 300000.0, Term: 18, Rate: 21.00
2024-12-18 19:30:58 [http-nio-8081-exec-9] INFO  r.i.c.a.s.CalculateCreditService - Monthly payment calculated: 19573.48
2024-12-18 19:30:58 [http-nio-8081-exec-9] INFO  r.i.c.api.service.LoanOfferService - Generated loan offer: LoanOfferDto(statementId=17018286-4c08-4b34-ab34-bf972bd7ed45, requestedAmount=300000.0, totalAmount=352322.64, term=18, monthlyPayment=19573.48, rate=21.00, isInsuranceEnabled=false, isSalaryClient=false)
2024-12-18 19:30:58 [http-nio-8081-exec-9] INFO  r.i.c.a.s.CalculateCreditService - Calculating final rate. isSalaryClient: true, isInsuranceEnabled: false
2024-12-18 19:30:58 [http-nio-8081-exec-9] INFO  r.i.c.a.s.CalculateCreditService - Final rate calculation completed. Final rate: 20.00
2024-12-18 19:30:58 [http-nio-8081-exec-9] INFO  r.i.c.a.s.CalculateCreditService - Calculating monthly payment. Amount: 300000.0, Term: 18, Rate: 20.00
2024-12-18 19:30:58 [http-nio-8081-exec-9] INFO  r.i.c.a.s.CalculateCreditService - Monthly payment calculated: 19428.96
2024-12-18 19:30:58 [http-nio-8081-exec-9] INFO  r.i.c.api.service.LoanOfferService - Generated loan offer: LoanOfferDto(statementId=8e2647b6-c207-41ca-b0ff-88e68966a5ef, requestedAmount=300000.0, totalAmount=349721.28, term=18, monthlyPayment=19428.96, rate=20.00, isInsuranceEnabled=false, isSalaryClient=true)
2024-12-18 19:30:58 [http-nio-8081-exec-9] INFO  r.i.c.a.s.CalculateCreditService - Calculating final rate. isSalaryClient: false, isInsuranceEnabled: true
2024-12-18 19:30:58 [http-nio-8081-exec-9] INFO  r.i.c.a.s.CalculateCreditService - Final rate calculation completed. Final rate: 18.00
2024-12-18 19:30:58 [http-nio-8081-exec-9] INFO  r.i.c.a.s.CalculateCreditService - Calculating insurance. Amount: 300000.0, Term: 18
2024-12-18 19:30:58 [http-nio-8081-exec-9] INFO  r.i.c.a.s.CalculateCreditService - Insurance calculated: 35400.00
2024-12-18 19:30:58 [http-nio-8081-exec-9] INFO  r.i.c.a.s.CalculateCreditService - Calculating monthly payment. Amount: 335400.00, Term: 18, Rate: 18.00
2024-12-18 19:30:58 [http-nio-8081-exec-9] INFO  r.i.c.a.s.CalculateCreditService - Monthly payment calculated: 21400.46
2024-12-18 19:30:58 [http-nio-8081-exec-9] INFO  r.i.c.api.service.LoanOfferService - Generated loan offer: LoanOfferDto(statementId=cbf9220a-9e6e-48b9-b1bb-fb6a69527da1, requestedAmount=335400.00, totalAmount=385208.28, term=18, monthlyPayment=21400.46, rate=18.00, isInsuranceEnabled=true, isSalaryClient=false)
2024-12-18 19:30:58 [http-nio-8081-exec-9] INFO  r.i.c.a.s.CalculateCreditService - Calculating final rate. isSalaryClient: true, isInsuranceEnabled: true
2024-12-18 19:30:58 [http-nio-8081-exec-9] INFO  r.i.c.a.s.CalculateCreditService - Final rate calculation completed. Final rate: 17.00
2024-12-18 19:30:58 [http-nio-8081-exec-9] INFO  r.i.c.a.s.CalculateCreditService - Calculating insurance. Amount: 300000.0, Term: 18
2024-12-18 19:30:58 [http-nio-8081-exec-9] INFO  r.i.c.a.s.CalculateCreditService - Insurance calculated: 35400.00
2024-12-18 19:30:58 [http-nio-8081-exec-9] INFO  r.i.c.a.s.CalculateCreditService - Calculating monthly payment. Amount: 335400.00, Term: 18, Rate: 17.00
2024-12-18 19:30:58 [http-nio-8081-exec-9] INFO  r.i.c.a.s.CalculateCreditService - Monthly payment calculated: 21240.91
2024-12-18 19:30:58 [http-nio-8081-exec-9] INFO  r.i.c.api.service.LoanOfferService - Generated loan offer: LoanOfferDto(statementId=5c5b0203-4a2f-4077-8769-e0a922686376, requestedAmount=335400.00, totalAmount=382336.38, term=18, monthlyPayment=21240.91, rate=17.00, isInsuranceEnabled=true, isSalaryClient=true)
2024-12-18 19:30:58 [http-nio-8081-exec-9] INFO  r.i.c.api.service.LoanOfferService - Generated loan offers: [LoanOfferDto(statementId=17018286-4c08-4b34-ab34-bf972bd7ed45, requestedAmount=300000.0, totalAmount=352322.64, term=18, monthlyPayment=19573.48, rate=21.00, isInsuranceEnabled=false, isSalaryClient=false), LoanOfferDto(statementId=8e2647b6-c207-41ca-b0ff-88e68966a5ef, requestedAmount=300000.0, totalAmount=349721.28, term=18, monthlyPayment=19428.96, rate=20.00, isInsuranceEnabled=false, isSalaryClient=true), LoanOfferDto(statementId=cbf9220a-9e6e-48b9-b1bb-fb6a69527da1, requestedAmount=335400.00, totalAmount=385208.28, term=18, monthlyPayment=21400.46, rate=18.00, isInsuranceEnabled=true, isSalaryClient=false), LoanOfferDto(statementId=5c5b0203-4a2f-4077-8769-e0a922686376, requestedAmount=335400.00, totalAmount=382336.38, term=18, monthlyPayment=21240.91, rate=17.00, isInsuranceEnabled=true, isSalaryClient=true)]
2024-12-18 19:30:58 [http-nio-8081-exec-9] INFO  r.i.c.a.c.CalculatorController - Successfully calculated loan offers: [LoanOfferDto(statementId=17018286-4c08-4b34-ab34-bf972bd7ed45, requestedAmount=300000.0, totalAmount=352322.64, term=18, monthlyPayment=19573.48, rate=21.00, isInsuranceEnabled=false, isSalaryClient=false), LoanOfferDto(statementId=8e2647b6-c207-41ca-b0ff-88e68966a5ef, requestedAmount=300000.0, totalAmount=349721.28, term=18, monthlyPayment=19428.96, rate=20.00, isInsuranceEnabled=false, isSalaryClient=true), LoanOfferDto(statementId=cbf9220a-9e6e-48b9-b1bb-fb6a69527da1, requestedAmount=335400.00, totalAmount=385208.28, term=18, monthlyPayment=21400.46, rate=18.00, isInsuranceEnabled=true, isSalaryClient=false), LoanOfferDto(statementId=5c5b0203-4a2f-4077-8769-e0a922686376, requestedAmount=335400.00, totalAmount=382336.38, term=18, monthlyPayment=21240.91, rate=17.00, isInsuranceEnabled=true, isSalaryClient=true)]
2024-12-18 19:31:53 [http-nio-8081-exec-10] WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.http.converter.HttpMessageNotReadableException: JSON parse error: Cannot deserialize value of type `java.time.LocalDate` from String "null": Failed to deserialize java.time.LocalDate: (java.time.format.DateTimeParseException) Text 'null' could not be parsed at index 0]
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.c.CalculatorController - Received request to calculate credit
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Starting credit calculation for request: ScoringDataDto(amount=335400.0, term=18, firstName=Ivan, lastName=Petrov, middleName=Sergeevich, gender=MALE, birthdate=1990-05-15, passportSeries=1234, passportNumber=123456, passportIssueDate=2005-11-25, passportIssueBranch=УМВД России по г. Санкт-Петербургу, maritalStatus=MARRIED, dependentAmount=1, employment=EmploymentDto(employmentStatus=HIREDEMPLOYED, employerINN=781234567891, salary=120000.0, position=SENIOR, workExperienceTotal=20, workExperienceCurrent=8), accountNumber=40817810055520098765, isInsuranceEnabled=true, isSalaryClient=true)
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Calculating insurance. Amount: 335400.0, Term: 18
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Insurance calculated: 36037.20
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Calculating final rate
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Final rate calculation completed. Final rate: 13.00
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Calculating monthly payment. Amount: 335400.0, Term: 18, Rate: 13.00
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Monthly payment calculated: 20609.52
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Calculating PSK for scoring data: ScoringDataDto(amount=335400.0, term=18, firstName=Ivan, lastName=Petrov, middleName=Sergeevich, gender=MALE, birthdate=1990-05-15, passportSeries=1234, passportNumber=123456, passportIssueDate=2005-11-25, passportIssueBranch=УМВД России по г. Санкт-Петербургу, maritalStatus=MARRIED, dependentAmount=1, employment=EmploymentDto(employmentStatus=HIREDEMPLOYED, employerINN=781234567891, salary=120000.0, position=SENIOR, workExperienceTotal=20, workExperienceCurrent=8), accountNumber=40817810055520098765, isInsuranceEnabled=true, isSalaryClient=true)
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Calculating final rate
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Final rate calculation completed. Final rate: 13.00
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Calculating monthly payment. Amount: 335400.0, Term: 18, Rate: 13.00
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Monthly payment calculated: 20609.52
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - PSK calculated: 6.00
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Calculating payment schedule for loan amount: 335400.0, term: 18
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Calculating final rate
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Final rate calculation completed. Final rate: 13.00
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Calculating monthly payment annuity. Remaining debt: 335400.0, Principal: 335400.0, Annual rate: 13.00, Months: 18, Current date: 2024-12-18
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Monthly payment annuity calculation completed. Result: Total Payment: 20609.52, Interest Payment: 3633.50, Debt Payment: 16976.02
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Calculating final rate
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Final rate calculation completed. Final rate: 13.00
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Calculating monthly payment annuity. Remaining debt: 318423.98, Principal: 335400.0, Annual rate: 13.00, Months: 18, Current date: 2025-01-18
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Monthly payment annuity calculation completed. Result: Total Payment: 20609.52, Interest Payment: 3449.59, Debt Payment: 17159.93
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Calculating final rate
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Final rate calculation completed. Final rate: 13.00
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Calculating monthly payment annuity. Remaining debt: 301264.05, Principal: 335400.0, Annual rate: 13.00, Months: 18, Current date: 2025-02-18
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Monthly payment annuity calculation completed. Result: Total Payment: 20609.52, Interest Payment: 3263.69, Debt Payment: 17345.83
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Calculating final rate
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Final rate calculation completed. Final rate: 13.00
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Calculating monthly payment annuity. Remaining debt: 283918.22, Principal: 335400.0, Annual rate: 13.00, Months: 18, Current date: 2025-03-18
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Monthly payment annuity calculation completed. Result: Total Payment: 20609.52, Interest Payment: 3075.78, Debt Payment: 17533.74
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Calculating final rate
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Final rate calculation completed. Final rate: 13.00
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Calculating monthly payment annuity. Remaining debt: 266384.48, Principal: 335400.0, Annual rate: 13.00, Months: 18, Current date: 2025-04-18
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Monthly payment annuity calculation completed. Result: Total Payment: 20609.52, Interest Payment: 2885.83, Debt Payment: 17723.69
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Calculating final rate
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Final rate calculation completed. Final rate: 13.00
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Calculating monthly payment annuity. Remaining debt: 248660.79, Principal: 335400.0, Annual rate: 13.00, Months: 18, Current date: 2025-05-18
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Monthly payment annuity calculation completed. Result: Total Payment: 20609.52, Interest Payment: 2693.83, Debt Payment: 17915.69
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Calculating final rate
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Final rate calculation completed. Final rate: 13.00
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Calculating monthly payment annuity. Remaining debt: 230745.10, Principal: 335400.0, Annual rate: 13.00, Months: 18, Current date: 2025-06-18
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Monthly payment annuity calculation completed. Result: Total Payment: 20609.52, Interest Payment: 2499.74, Debt Payment: 18109.78
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Calculating final rate
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Final rate calculation completed. Final rate: 13.00
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Calculating monthly payment annuity. Remaining debt: 212635.32, Principal: 335400.0, Annual rate: 13.00, Months: 18, Current date: 2025-07-18
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Monthly payment annuity calculation completed. Result: Total Payment: 20609.52, Interest Payment: 2303.55, Debt Payment: 18305.97
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Calculating final rate
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Final rate calculation completed. Final rate: 13.00
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Calculating monthly payment annuity. Remaining debt: 194329.35, Principal: 335400.0, Annual rate: 13.00, Months: 18, Current date: 2025-08-18
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Monthly payment annuity calculation completed. Result: Total Payment: 20609.52, Interest Payment: 2105.23, Debt Payment: 18504.29
2024-12-18 19:32:24 [http-nio-8081-exec-1] INFO  r.i.c.a.s.CalculateCreditService - Calculating final rate
